,id,age,sequence_agreement_number,expense_all,expense_in_contract,visits_on_contract,sale_year,sale_month,sale_day,sale_hour,sale_minute,sale_second,end_year,end_month,end_day,end_hour,end_minute,end_second,gender_Мужской,agreement_Заблокирован,agreement_Закрыт,agreement_Заморожен,agreement_Продан,renewal_Не продлено,renewal_Отказ от продления,renewal_Продлено,age_group_Младенец,age_group_Дошкольник,age_group_Ребёнок,age_group_Подросток,age_group_Молодой,age_group_Взрослый,age_group_Пожилой
5118,d51dc9b5-9495-40f4,69,3,4589.4,4589.4,33,2022,2,18,14,24,57,2022,8,25,11,14,6,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
5119,b9cd730c-c2ea-4525,33,1,26000.0,26000.0,57,2022,2,18,13,22,20,2023,3,21,23,59,59,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False
5120,790ccf58-cbec-4257,39,1,22900.0,22900.0,10,2022,2,18,11,8,57,2023,2,23,23,59,59,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False
5121,35a52dd4-03de-4941,9,1,0.0,0.0,8,2022,2,18,10,39,33,2022,3,19,23,59,59,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False
5122,06e68bdc-5ac2-4962,50,6,210225.4,26000.0,127,2022,2,18,9,56,51,2023,4,15,23,59,59,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False
5123,ded35699-3063-44e1,45,1,180000.0,60000.0,20,2022,2,18,9,40,28,2022,8,18,23,59,59,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False
5124,f2b0884c-de89-4f18,39,1,33757.24,28900.0,146,2022,2,18,0,0,0,2023,2,17,23,59,59,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False
5125,eaa67106-ae52-4c89,52,2,52520.0,26000.0,34,2022,2,18,0,0,0,2023,3,19,23,59,59,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
5126,3494dc21-2590-49df,27,1,0.0,0.0,0,2022,2,18,0,0,0,2023,2,17,23,59,59,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False
5127,dd0be0a8-6fea-4c8f,41,1,39000.0,39000.0,51,2022,2,17,20,32,23,2023,2,19,23,59,59,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
5129,b16efed1-f008-4e7a,12,2,23186.14,0.0,19,2022,2,17,19,41,46,2022,5,24,23,59,59,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
5131,8baf5278-4132-4444,75,3,14130.0,0.0,0,2022,2,17,17,17,39,2022,2,27,23,59,59,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
5132,c8c33318-261e-4c8d,45,2,20000.0,20000.0,85,2022,2,17,16,26,32,2023,3,20,23,59,59,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False
5133,4edaaeac-bf4a-4257,29,1,20000.0,20000.0,43,2022,2,17,16,23,28,2023,3,20,23,59,59,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
5134,bed9ec85-ecc0-4478,36,1,26000.0,26000.0,87,2022,2,17,15,38,59,2023,3,16,23,59,59,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
5135,334ebb9a-c2b8-47da,37,1,26000.0,26000.0,61,2022,2,17,15,37,1,2023,3,16,23,59,59,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False
5138,0dc9c924-a259-44a3,53,3,82300.0,28900.0,41,2022,2,17,11,50,59,2023,3,5,23,59,59,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
5139,f6721095-5b8b-46c5,34,1,39000.0,39000.0,41,2022,2,17,10,17,38,2023,2,27,23,59,59,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False
5140,a0a7e1a5-f236-42e7,21,1,26000.0,26000.0,29,2022,2,17,0,0,0,2023,2,16,23,59,59,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False
5141,b685c704-d181-43e5,26,1,26000.0,26000.0,41,2022,2,17,0,0,0,2023,3,5,23,59,59,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False
5142,404aec9c-75bc-4d62,35,1,0.0,0.0,1,2022,2,17,0,0,0,2022,3,3,23,59,59,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False
5143,c57c2578-67a8-4d0e,12,2,24240.0,0.0,45,2022,2,17,0,0,0,2023,6,16,23,59,59,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
5144,392b0996-90e2-4766,40,2,64750.0,32250.0,10,2022,2,17,0,0,0,2023,3,18,23,59,59,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False
5145,d6a4a0d5-b21c-4212,24,1,26000.0,26000.0,37,2022,2,17,0,0,0,2023,3,18,23,59,59,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False
5146,c07c4aa5-4f3d-44a5,25,1,1211.0,1211.0,1,2022,2,16,20,46,24,2022,3,12,23,59,59,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False
5147,d42f88ba-80da-474a,49,1,57400.15,26000.0,100,2022,2,16,20,43,43,2023,3,18,23,59,59,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
5148,e663ddf7-fb74-4810,37,1,27500.0,27500.0,26,2022,2,16,19,33,46,2023,3,16,23,59,59,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False
5149,068719c7-f5de-49a4,44,1,7500.0,7500.0,4,2022,2,16,17,59,20,2022,3,20,23,59,59,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
5150,ffaec39a-1246-4c62,45,2,58477.03,26000.0,2,2022,2,16,17,40,24,2023,3,11,23,59,59,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False
5151,113b162e-48b2-4283,8,3,68650.0,24800.0,16,2022,2,16,17,38,59,2023,2,19,23,59,59,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False
5152,12669b32-b1ba-4d16,37,1,35043.32,32500.0,57,2022,2,16,17,37,37,2023,2,19,23,59,59,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False
5153,e9d179f3-672e-499e,34,1,26000.0,26000.0,18,2022,2,16,17,29,22,2023,3,23,23,59,59,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
5154,dbb2fcbd-8b06-4a5d,28,1,31481.95,28900.0,65,2022,2,16,17,28,10,2023,2,24,23,59,59,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False
5155,fcc543d5-955b-48ff,31,1,26000.0,26000.0,17,2022,2,16,17,25,49,2023,2,16,23,59,59,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False
5156,ae7bc543-8af8-4285,28,1,26000.0,26000.0,30,2022,2,16,17,12,50,2023,3,16,23,59,59,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False
5157,956c42da-075a-4765,20,1,38643.58,26000.0,101,2022,2,16,16,31,30,2023,3,23,23,59,59,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
5158,7eb2b258-e7d9-46d3,49,3,92682.43,26000.0,148,2022,2,16,16,28,59,2023,3,7,23,59,59,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False
5160,ff8485ee-406e-4633,28,2,47700.0,26000.0,8,2022,2,16,13,42,59,2023,2,16,23,59,59,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
5161,159d129e-339d-4532,42,1,26000.0,26000.0,88,2022,2,16,13,7,51,2023,2,28,23,59,59,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False
5162,9153f4e3-802f-4724,27,1,32876.65,32876.65,29,2022,2,16,0,0,0,2023,5,15,23,59,59,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
5163,e395dd7b-4597-48fa,39,1,0.0,0.0,16,2022,2,16,0,0,0,2022,8,15,23,59,59,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False
5164,ab44518e-aba2-4dac,40,15,21900.0,0.0,4,2022,2,16,0,0,0,2022,3,29,23,59,59,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
5166,c5722aeb-a316-4127,28,1,32876.65,32876.65,44,2022,2,16,0,0,0,2023,5,15,23,59,59,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
5168,b48481be-6127-4b48,11,2,45075.0,22800.0,18,2022,2,15,18,46,33,2023,4,18,23,59,59,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False
5169,943fbda2-6f5f-48d5,42,2,29311.52,27500.0,19,2022,2,15,18,43,17,2023,4,18,23,59,59,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False
5170,9a0976fd-53eb-44dc,25,1,26000.0,26000.0,24,2022,2,15,17,34,9,2023,3,23,23,59,59,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
5171,7f8ab0a6-32dc-49a2,58,6,39000.0,1500.0,18,2022,2,15,16,42,35,2022,4,1,23,59,59,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
5172,d78c0d27-a6cd-428f,14,2,54800.0,25300.0,37,2022,2,15,16,22,18,2023,2,15,23,59,59,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False
5173,c5a9304b-df87-453d,10,1,0.0,0.0,32,2022,2,15,16,19,25,2023,2,15,23,59,59,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False
5174,5826cf25-1dda-490a,53,2,58400.0,25300.0,46,2022,2,15,16,15,34,2023,2,15,23,59,59,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False
5175,36c1f9a2-721b-4e30,41,1,25300.0,25300.0,9,2022,2,15,16,13,25,2023,2,15,23,59,59,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
5176,1e54f290-4aa5-4100,29,1,30589.01,30589.01,67,2022,2,15,15,25,17,2023,6,5,23,59,59,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
5179,11b2a1ea-7e47-4e3a,33,1,51605.75,28900.0,26,2022,2,15,11,27,14,2023,3,17,23,59,59,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
5181,dcf4186a-efe8-4b35,25,2,39425.0,26000.0,32,2022,2,15,0,0,0,2023,2,14,23,59,59,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
5182,75ee433d-5528-4d45,25,1,0.0,0.0,3,2022,2,15,0,0,0,2022,3,1,23,59,59,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
5183,0104afeb-cf61-4420,19,1,26000.0,26000.0,18,2022,2,15,0,0,0,2023,2,28,23,59,59,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
5184,6f378c74-c04b-4002,19,2,42500.0,26000.0,45,2022,2,15,0,0,0,2023,3,16,23,59,59,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
5185,4d48c653-c922-4c5c,52,1,30313.12,23900.0,60,2022,2,15,0,0,0,2023,1,24,23,59,59,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
5186,e397da6e-e0aa-47a6,64,1,26000.0,26000.0,64,2022,2,15,0,0,0,2023,2,21,23,59,59,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
5187,9a0ec309-c2c0-4450,23,1,26000.0,26000.0,15,2022,2,15,0,0,0,2023,3,16,23,59,59,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
5188,f4f74061-deba-4ef3,41,1,1500.0,1500.0,6,2022,2,14,20,43,39,2022,3,14,23,59,59,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
5189,471c967a-be6c-44ea,39,1,12400.0,12400.0,0,2022,2,14,18,34,38,2023,2,14,23,59,59,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
5190,dcfc6d0b-b9ae-4c8a,41,1,30955.99,26000.0,112,2022,2,14,17,43,16,2023,2,27,23,59,59,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False
5191,39faf929-084c-4f33,21,7,113540.0,26000.0,0,2022,2,14,16,55,48,2023,3,8,23,59,59,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False
5192,25f1a273-3458-47e4,21,2,57900.0,26000.0,0,2022,2,14,16,55,43,2023,3,15,23,59,59,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
5193,fe8d7001-807f-4c99,46,2,45770.0,22900.0,19,2022,2,14,16,52,2,2023,3,17,23,59,59,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
5194,b7e343ee-6b1f-42a1,38,1,26000.0,26000.0,6,2022,2,14,15,47,39,2023,2,28,23,59,59,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False
5195,31a3320c-49a7-4590,40,2,64400.0,32500.0,16,2022,2,14,15,42,1,2023,3,2,23,59,59,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
5196,b4e46cde-d3ac-40eb,35,1,28900.0,28900.0,13,2022,2,14,15,11,8,2023,3,16,23,59,59,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
5197,9be85b6f-4862-4732,36,1,45389.48,32500.0,88,2022,2,14,13,39,29,2023,3,17,23,59,59,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False
5198,936cf950-eeea-4dd8,54,2,54500.0,26000.0,46,2022,2,14,13,37,46,2023,2,14,23,59,59,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False
5199,1150683f-df3a-439b,41,5,100000.0,0.0,43,2022,2,14,13,34,29,2024,9,3,23,59,59,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
5201,fae180cb-62ac-4844,27,1,26000.0,26000.0,26,2022,2,14,10,27,27,2023,3,16,23,59,59,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
5202,2c078b1d-fa76-4ce6,29,1,34619.0,26000.0,112,2022,2,14,10,25,42,2023,2,14,23,59,59,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False
5203,b563eca4-6e5f-4108,27,1,0.0,0.0,2,2022,2,14,0,0,0,2022,2,28,23,59,59,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
5204,26154603-7d57-4871,39,1,4500.0,4500.0,5,2022,2,14,0,0,0,2022,3,13,23,59,59,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False
5205,be0a935d-e346-4568,21,1,33001.32,33001.32,21,2022,2,14,0,0,0,2023,6,12,23,59,59,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
5206,1f3cd867-714a-422f,27,1,31991.57,26000.0,83,2022,2,14,0,0,0,2023,2,13,23,59,59,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False
5207,7c2cb66b-c59d-4c94,35,1,38766.53,26000.0,55,2022,2,14,0,0,0,2023,3,15,23,59,59,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
5208,32fcd808-7b7b-4c0c,29,1,47201.9,35500.0,88,2022,2,14,0,0,0,2023,3,7,23,59,59,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
5209,2df8a6d0-7272-4a38,46,2,0.0,0.0,0,2022,2,14,0,0,0,2023,2,13,23,59,59,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False
5210,910fdfb9-1538-45d7,33,1,39000.0,39000.0,15,2022,2,14,0,0,0,2023,2,13,23,59,59,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
5212,1f5dd6d8-0f3f-4077,46,1,34716.5,34716.5,5,2022,2,14,0,0,0,2023,8,13,23,59,59,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
5213,f59b1310-af76-491a,35,1,27981.94,22900.0,141,2022,2,14,0,0,0,2023,2,13,23,59,59,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False
5214,96987044-f071-4e8e,21,1,33001.32,33001.32,12,2022,2,14,0,0,0,2023,6,12,23,59,59,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
5215,1cf92ddb-1296-4f8f,28,1,39135.38,26000.0,56,2022,2,14,0,0,0,2023,3,15,23,59,59,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False
5216,eb0af5a3-4b1a-4a52,24,1,60800.0,60800.0,50,2022,2,13,21,56,35,2023,3,17,23,59,59,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
5217,6565e4ad-71a6-497a,33,1,31991.57,26000.0,41,2022,2,13,21,10,16,2023,2,13,23,59,59,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
5218,05f63196-4f6f-4d67,10,4,74661.43,20131.43,57,2022,2,13,18,15,46,2023,8,15,23,59,59,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
5219,cb157a24-7c6c-4879,41,7,138437.52,18635.52,76,2022,2,13,18,0,35,2025,3,8,23,59,59,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
5220,efd5cdda-d638-4998,25,1,0.0,0.0,27,2022,2,13,17,59,40,2023,2,14,23,59,59,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
5221,cd00287f-d6ef-4299,50,1,26000.0,26000.0,9,2022,2,13,17,40,58,2023,3,22,23,59,59,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False
5222,036c2615-89f2-4094,24,3,115360.0,26000.0,78,2022,2,13,14,35,33,2023,2,14,23,59,59,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False
5223,305c4aeb-cbef-41a5,45,3,77757.35,26000.0,15,2022,2,13,13,59,56,2023,3,10,23,59,59,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
5224,02b10eb7-c912-4cc2,29,2,74500.0,32500.0,42,2022,2,13,13,54,24,2023,4,12,23,59,59,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False
5225,05b171db-fb36-495e,0,1,0.0,0.0,0,2022,2,13,11,2,40,2022,3,24,23,59,59,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
5227,21e0a7c3-8959-435a,47,1,46989.03,39000.0,66,2022,2,13,0,0,0,2023,2,12,23,59,59,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
5228,bb4d49b8-a96f-41d5,7,5,86355.1,24800.0,31,2022,2,12,19,16,43,2023,2,12,23,59,59,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False
5229,626ba19f-cc6e-4322,7,5,86355.1,24800.0,31,2022,2,12,19,12,23,2023,2,12,23,59,59,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False
5230,f479996c-3de6-434f,37,1,49500.0,16500.0,23,2022,2,12,17,5,22,2022,5,12,23,59,59,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False
5231,addf5301-bb84-4896,0,1,0.0,0.0,1,2022,2,12,14,51,18,2022,2,27,23,59,59,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
5232,8a12c2b5-a998-485a,8,2,0.0,0.0,4,2022,2,12,14,6,11,2022,5,1,23,59,59,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False
5233,df7ede3f-e1ad-4073,64,1,11337.48,0.0,5,2022,2,12,14,2,6,2022,4,9,23,59,59,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
5234,6eed46a1-9677-4fce,33,4,86800.09,22030.09,75,2022,2,12,12,31,45,2023,7,13,23,59,59,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
5235,65818983-d8b7-49ca,30,1,35705.54,18600.54,29,2022,2,12,11,1,38,2022,9,20,23,59,59,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False
5236,01529887-55f7-4627,16,1,15000.0,7500.0,4,2022,2,12,0,0,0,2022,3,11,23,59,59,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
5237,6c5e308e-726b-413c,32,1,0.0,0.0,2,2022,2,12,0,0,0,2022,2,26,23,59,59,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False
5238,b4c13cf9-4d87-4cb6,43,1,26000.0,26000.0,8,2022,2,12,0,0,0,2023,2,11,23,59,59,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False
5239,36300b0e-379f-4a9e,64,1,48842.75,26000.0,62,2022,2,12,0,0,0,2023,2,11,23,59,59,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
5240,60a51f86-4a38-4ca1,68,1,48842.75,26000.0,126,2022,2,12,0,0,0,2023,2,11,23,59,59,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True
5241,bd1ffdc9-677c-478e,42,1,26000.0,26000.0,10,2022,2,11,20,57,11,2023,4,10,23,59,59,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False
5242,7988b186-ade3-4e75,43,4,129160.0,26000.0,11,2022,2,11,20,41,14,2023,4,23,23,59,59,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
5243,e8a38cfc-617a-4d70,18,1,0.0,0.0,9,2022,2,11,19,31,18,2022,3,12,23,59,59,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False
5244,b28463bf-0038-47c3,65,5,159125.0,22900.0,33,2022,2,11,14,45,0,2023,6,11,23,59,59,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
5245,c5b25d35-400c-47b9,31,1,30670.48,28900.0,97,2022,2,11,14,43,30,2023,4,10,23,59,59,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False
5246,11514d63-f24f-4df4,30,1,4500.0,4500.0,1,2022,2,11,12,34,11,2022,3,11,23,59,59,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False
5247,4ad6dd8c-88aa-4fc3,17,1,23706.0,0.0,2,2022,2,11,0,0,0,2022,2,17,23,59,59,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
5248,69ef354c-ae8b-48d5,36,1,25000.0,25000.0,26,2022,2,11,0,0,0,2023,2,2,23,59,59,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
5249,036c2615-89f2-4094,71,6,166607.64,22900.0,98,2022,2,11,0,0,0,2023,2,17,23,59,59,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
5251,e28ef2ef-b28c-4bf8,18,1,26000.0,26000.0,14,2022,2,10,22,31,33,2023,3,30,23,59,59,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
5252,97cbce51-c71f-4de3,38,1,26000.0,26000.0,36,2022,2,10,22,27,51,2023,9,24,23,59,59,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
5253,e084ac36-71d1-4c76,20,1,27500.0,27500.0,138,2022,2,10,20,37,59,2023,3,12,23,59,59,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False
5254,9ba8c6c5-135d-44c3,28,1,20000.0,20000.0,11,2022,2,10,19,42,29,2022,9,20,23,59,59,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
5255,b8195920-2d1f-420a,22,1,26000.0,26000.0,10,2022,2,10,17,57,35,2023,2,18,23,59,59,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False
5256,dc9b0729-5ab3-4006,42,3,65581.0,27500.0,3,2022,2,10,17,57,23,2023,2,10,23,59,59,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False
5257,e80bbf06-93ad-44b9,39,1,26000.0,26000.0,67,2022,2,10,15,59,8,2023,3,15,23,59,59,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
5258,e29113fa-4d44-44ce,58,2,67650.0,0.0,3,2022,2,10,15,42,25,2022,2,19,23,59,59,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
5259,6513441b-aee4-4fa6,44,1,32500.0,32500.0,0,2022,2,10,15,14,2,2023,3,31,23,59,59,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False
5260,2f0a9dce-0f4f-43a1,38,5,180052.3,39000.0,100,2022,2,10,12,41,59,2022,11,29,23,59,59,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
5261,8d0370f1-6613-45fe,47,1,43819.64,39000.0,53,2022,2,10,12,10,33,2023,2,10,23,59,59,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
5262,fcc5b0ae-8279-4610,45,1,32065.54,26000.0,25,2022,2,10,11,51,51,2023,2,12,23,59,59,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False
5263,0fa37fdb-9d05-4d2d,69,4,78562.46,25000.0,25,2022,2,10,11,15,42,2023,2,21,23,59,59,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True
5264,76781573-8917-4f9f,23,1,35500.0,35500.0,66,2022,2,10,0,0,0,2023,2,9,23,59,59,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
5266,036c2615-89f2-4094,53,3,55817.1,22900.0,22,2022,2,10,0,0,0,2023,2,9,23,59,59,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
5267,b088a191-b9cf-4bd1,38,4,91000.0,26000.0,25,2022,2,10,0,0,0,2023,2,9,23,59,59,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
5268,08316737-aef3-41b2,54,3,51167.0,26000.0,65,2022,2,10,0,0,0,2023,3,11,23,59,59,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
5269,539f8e90-1c69-47a2,30,1,33000.0,16500.0,52,2022,2,9,21,35,42,2022,5,13,23,59,59,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
5270,d04a6a61-bfd8-4e5b,25,2,26000.0,26000.0,4,2022,2,9,21,9,34,2023,4,30,23,59,59,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False
5271,d8a60410-8359-4810,25,1,26000.0,26000.0,21,2022,2,9,21,7,24,2023,4,30,23,59,59,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
5272,09086e4e-ecf9-42a8,30,3,56658.88,24158.88,85,2022,2,9,21,2,21,2023,6,11,23,59,59,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False
5273,22cca6d5-7931-422b,47,2,53000.0,26000.0,7,2022,2,9,19,39,51,2023,3,8,23,59,59,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False
5274,26e47219-8155-4313,10,4,62699.09,13399.09,9,2022,2,9,17,4,43,2023,8,31,23,59,59,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
5275,1c0cb401-c16c-4b9c,30,4,132500.0,32500.0,135,2022,2,9,14,11,6,2023,6,5,23,59,59,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
5276,92367c0b-b87b-41eb,29,3,59708.16,32500.0,29,2022,2,9,12,47,58,2023,2,25,23,59,59,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
5277,2692ba08-104c-4638,32,2,19000.0,4500.0,13,2022,2,9,12,34,0,2022,4,24,23,59,59,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
5278,a651500c-727a-41b6,35,1,20000.0,20000.0,8,2022,2,9,12,5,4,2022,8,13,23,59,59,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False
5280,07b1e8a2-13bc-4098,8,5,67535.0,0.0,10,2022,2,9,0,0,0,2022,3,8,23,59,59,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
5281,1be7c783-affc-40d3,8,3,30219.49,0.0,5,2022,2,9,0,0,0,2022,3,8,23,59,59,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False
5282,e25778fb-e55b-466f,3,1,21800.0,21800.0,23,2022,2,9,0,0,0,2023,2,8,23,59,59,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False
5283,dbd3c586-0f80-4ca0,28,1,26000.0,26000.0,49,2022,2,9,0,0,0,2023,3,10,23,59,59,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False
5284,d525dfff-228d-460a,40,2,18852.0,0.0,1,2022,2,8,20,48,46,2022,2,19,23,59,59,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False
5285,8a44093a-431e-4d94,39,2,0.0,0.0,0,2022,2,8,20,46,47,2022,2,19,23,59,59,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
5286,eccd94b3-5602-48fb,44,3,121417.35,27500.0,70,2022,2,8,18,26,59,2023,3,10,23,59,59,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
5287,c57a7bdb-336f-49e1,26,2,29900.0,0.0,0,2022,2,8,17,42,41,2022,2,19,23,59,59,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
5289,b520c66e-4068-4091,57,2,0.0,0.0,1,2022,2,8,15,22,23,2022,2,19,23,59,59,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False
